Price,Close,High,Low,Open,Volume
Ticker,CRWD,CRWD,CRWD,CRWD,CRWD
Date,,,,,
2026-07-27,180.11000061035156,188.5,179.5,187.90499877929688,6580300
2026-07-28,181.8000030517578,184.6649932861328,174.13999938964844,181.3300018310547,8475300
2026-07-29,179.3800048828125,186.38999938964844,176.4600067138672,182.625,7152500
2026-07-30,185.22000122070312,185.4600067138672,177.7469940185547,180.5800018310547,8958800
2026-07-31,190.86000061035156,191.64500427246094,184.16000366210938,187.22000122070312,7887400
2026-08-03,202.5399932861328,203.1699981689453,192.60000610351562,194.0399932861328,10302600
2026-08-04,211.22000122070312,212.63999938964844,203.5,205.8000030517578,8354500
2026-08-05,209.86000061035156,219.35000610351562,209.55999755859375,213.5500030517578,7324900
2026-08-06,207.38999938964844,207.6300048828125,201.75,203.0,6911300
2026-08-07,214.4199981689453,216.5749969482422,208.1999969482422,213.8249969482422,5882000
2026-08-10,225.16000366210938,226.89999389648438,214.5500030517578,215.30799865722656,8178500
2026-08-11,221.89999389648438,225.52000427246094,219.24000549316406,224.0,6343100
2026-08-12,221.77999877929688,224.9499969482422,217.88999938964844,219.92999267578125,6919400
2026-08-13,225.52999877929688,226.68499755859375,220.22999572753906,224.97999572753906,5822700
2026-08-14,216.9499969482422,227.5,216.46499633789062,226.63999938964844,6750300
2026-08-17,213.89999389648438,219.17999267578125,213.00999450683594,216.52999877929688,6412000
2026-08-18,212.9199981689453,216.05499267578125,209.07000732421875,213.0,6887300
2026-08-19,201.6300048828125,213.97999572753906,197.25,213.3800048828125,10751400
2026-08-20,190.33999633789062,200.74099731445312,189.92999267578125,197.28500366210938,8902400
2026-08-21,191.9499969482422,192.85000610351562,187.00999450683594,190.94000244140625,8201000
2026-08-24,190.67999267578125,195.39999389648438,188.42999267578125,189.52000427246094,7245600
2026-08-25,185.3800048828125,194.5,182.35000610351562,191.6199951171875,8346500
2026-08-26,189.17999267578125,191.32000732421875,181.24000549316406,182.75,13430500
2026-08-27,226.15499877929688,226.5,206.1999969482422,208.25,17608477
